Cell_ID	cell_types	week	Gene_num	Pre_Map_Reads	Aligned_Reads	MappingRate	pfc
GW12_PFC1_sc37	Neurons	GW12	2530	932093	737232	79.10%	PFC1
GW12_PFC1_sc38	Neurons	GW12	2359	820163	663963	81.00%	PFC1
GW12_PFC1_sc39	Neurons	GW12	2304	810891	603688	74.40%	PFC1
GW12_PFC1_sc4	Neurons	GW12	3003	1641173	1291026	78.70%	PFC1
GW12_PFC1_sc40	Stem cells	GW12	3606	1512797	1209575	80.00%	PFC1
GW12_PFC1_sc41	Neurons	GW12	3050	1519454	1183381	77.90%	PFC1
GW12_PFC1_sc42	OPC	GW12	4255	3207442	2402492	74.90%	PFC1
GW12_PFC1_sc43	Stem cells	GW12	3288	1835111	1354197	73.80%	PFC1
GW12_PFC1_sc44	GABAergic neurons	GW12	1909	522527	378689	72.50%	PFC1
GW12_PFC1_sc45	Neurons	GW12	2438	751202	594708	79.20%	PFC1
GW12_PFC1_sc46	Neurons	GW12	1896	355912	275847	77.50%	PFC1
GW12_PFC1_sc47	Neurons	GW12	2316	784935	606642	77.30%	PFC1
GW12_PFC1_sc48	Neurons	GW12	2371	906730	741057	81.70%	PFC1
GW12_PFC1_sc49	Neurons	GW12	2497	1135205	885026	78.00%	PFC1
GW12_PFC1_sc5	Neurons	GW12	3045	655075	485214	74.10%	PFC1
GW12_PFC1_sc50	Neurons	GW12	2825	1682181	1314940	78.20%	PFC1
GW12_PFC1_sc51	Neurons	GW12	2507	1098501	855330	77.90%	PFC1
GW12_PFC1_sc52	Neurons	GW12	2157	1583428	1196892	75.60%	PFC1
GW12_PFC1_sc53	Neurons	GW12	2416	548536	430035	78.40%	PFC1
GW12_PFC1_sc54	Neurons	GW12	2012	1274052	986309	77.40%	PFC1
GW12_PFC1_sc55	Microglia	GW12	2120	1572076	1126959	71.70%	PFC1
GW12_PFC1_sc56	Neurons	GW12	2250	311325	193582	62.20%	PFC1
GW12_PFC1_sc57	Neurons	GW12	2157	1041509	807607	77.50%	PFC1
GW12_PFC1_sc58	Neurons	GW12	2018	1044236	819978	78.50%	PFC1
GW12_PFC1_sc59	Neurons	GW12	1512	382062	265885	69.60%	PFC1
GW12_PFC1_sc6	Stem cells	GW12	4127	820232	578389	70.50%	PFC1
GW12_PFC1_sc60	Stem cells	GW12	1900	760422	544596	71.60%	PFC1
GW12_PFC1_sc61	GABAergic neurons	GW12	1795	658502	423469	64.30%	PFC1
GW12_PFC1_sc62	Neurons	GW12	1668	609686	425727	69.80%	PFC1
GW12_PFC1_sc63	Neurons	GW12	1659	728697	458530	62.90%	PFC1
GW12_PFC1_sc64	Neurons	GW12	1543	520702	399242	76.70%	PFC1
GW12_PFC1_sc65	Neurons	GW12	2142	569145	400250	70.30%	PFC1
GW12_PFC1_sc67	Neurons	GW12	1136	512809	364889	71.20%	PFC1
GW12_PFC1_sc68	Neurons	GW12	1654	778510	596158	76.60%	PFC1
GW12_PFC1_sc69	Neurons	GW12	1371	594136	338098	56.90%	PFC1
GW12_PFC1_sc7	Neurons	GW12	2266	612136	450981	73.70%	PFC1
GW12_PFC1_sc70	Neurons	GW12	1663	325725	252201	77.40%	PFC1
GW12_PFC1_sc71	Neurons	GW12	1514	290213	235682	81.20%	PFC1
GW12_PFC1_sc72	Neurons	GW12	1353	429773	309661	72.10%	PFC1
GW12_PFC1_sc73	GABAergic neurons	GW12	1106	99929	45467	45.50%	PFC1
GW12_PFC1_sc74	Neurons	GW12	1676	346412	247080	71.30%	PFC1
GW12_PFC1_sc75	GABAergic neurons	GW12	2185	804605	616526	76.60%	PFC1
GW12_PFC1_sc76	Neurons	GW12	2352	1015983	69535	6.80%	PFC1
GW12_PFC1_sc77	Neurons	GW12	1601	448525	366762	81.80%	PFC1
GW12_PFC1_sc78	Neurons	GW12	1418	428465	338053	78.90%	PFC1
GW12_PFC1_sc79	Neurons	GW12	2502	914721	760719	83.20%	PFC1
GW12_PFC1_sc8	Neurons	GW12	1009	214096	147013	68.70%	PFC1
GW12_PFC1_sc81	Neurons	GW12	2898	1225027	903844	73.80%	PFC1
GW12_PFC1_sc82	Neurons	GW12	2645	951237	744749	78.30%	PFC1
GW12_PFC1_sc83	OPC	GW12	1624	589496	463057	78.60%	PFC1
GW12_PFC1_sc84	Neurons	GW12	1796	1034229	765132	74.00%	PFC1
GW12_PFC1_sc85	Neurons	GW12	1944	273441	137325	50.20%	PFC1
GW12_PFC1_sc87	Neurons	GW12	1650	451828	235760	52.20%	PFC1
GW12_PFC1_sc88	Neurons	GW12	1202	313085	219621	70.10%	PFC1
GW12_PFC1_sc89	Neurons	GW12	1053	564320	442641	78.40%	PFC1
GW12_PFC1_sc9	Stem cells	GW12	3101	1427735	1163658	81.50%	PFC1
GW12_PFC1_sc90	GABAergic neurons	GW12	1622	332554	226972	68.30%	PFC1
GW13_PFC1_sc1	Neurons	GW13	2319	1624639	1321220	81.30%	PFC1
GW13_PFC1_sc10	Neurons	GW13	1602	748956	531082	70.90%	PFC1
GW13_PFC1_sc11	Stem cells	GW13	1738	719471	557389	77.50%	PFC1
GW13_PFC1_sc12	Microglia	GW13	2600	1224503	1021990	83.50%	PFC1
GW13_PFC1_sc13	Stem cells	GW13	2385	1162330	866330	74.50%	PFC1
GW13_PFC1_sc14	Neurons	GW13	2089	1241321	1029195	82.90%	PFC1
GW13_PFC1_sc15	Neurons	GW13	2484	2263029	1808187	79.90%	PFC1
GW13_PFC1_sc16	Neurons	GW13	2665	2287881	1855674	81.10%	PFC1
GW13_PFC1_sc17	Stem cells	GW13	2992	3017022	2023302	67.10%	PFC1
GW13_PFC1_sc18	Stem cells	GW13	3013	2329166	1845035	79.20%	PFC1
GW13_PFC1_sc19	Neurons	GW13	2917	2426521	1987942	81.90%	PFC1
GW13_PFC1_sc2	Stem cells	GW13	2531	1344943	1084813	80.70%	PFC1
GW13_PFC1_sc20	Neurons	GW13	1910	824910	671613	81.40%	PFC1
GW13_PFC1_sc21	Neurons	GW13	2651	1603848	1279145	79.80%	PFC1
GW13_PFC1_sc22	Neurons	GW13	2708	1671656	1389399	83.10%	PFC1
GW13_PFC1_sc24	Stem cells	GW13	2275	1483380	1231378	83.00%	PFC1
GW13_PFC1_sc25	Neurons	GW13	2274	1546011	1273149	82.40%	PFC1
GW13_PFC1_sc3	Neurons	GW13	2445	1644526	1351900	82.20%	PFC1
GW13_PFC1_sc4	Neurons	GW13	1998	959038	784933	81.80%	PFC1
GW13_PFC1_sc5	Neurons	GW13	2568	1788032	1448470	81.00%	PFC1
GW13_PFC1_sc6	Neurons	GW13	1777	1040064	858636	82.60%	PFC1
GW13_PFC1_sc7	Neurons	GW13	2307	1636558	1318521	80.60%	PFC1
GW13_PFC1_sc8	Stem cells	GW13	2860	1612525	1281727	79.50%	PFC1
GW13_PFC1_sc9	Neurons	GW13	2304	1813051	1470346	81.10%	PFC1
GW16_PFC1_A1_sc1	Neurons	GW16	2865	2049085	1213961	59.20%	PFC1
GW16_PFC1_A1_sc10	Stem cells	GW16	3609	2888004	1896298	65.70%	PFC1
GW16_PFC1_A1_sc11	GABAergic neurons	GW16	1445	227726	80685	35.40%	PFC1
GW16_PFC1_A1_sc12	Stem cells	GW16	4021	2312224	1402666	60.70%	PFC1
GW16_PFC1_A1_sc13	Neurons	GW16	2677	1297123	812579	62.60%	PFC1
GW16_PFC1_A1_sc14	Neurons	GW16	2177	1610274	993459	61.70%	PFC1
GW16_PFC1_A1_sc15	Neurons	GW16	2214	1379303	818497	59.30%	PFC1
GW16_PFC1_A1_sc16	Neurons	GW16	2861	2021040	1254545	62.10%	PFC1
GW16_PFC1_A1_sc17	GABAergic neurons	GW16	3113	1777660	1309039	73.60%	PFC1
GW16_PFC1_A1_sc18	Neurons	GW16	3811	3893231	2616538	67.20%	PFC1
GW16_PFC1_A1_sc19	Stem cells	GW16	3124	1882940	1370528	72.80%	PFC1
GW16_PFC1_A1_sc2	Neurons	GW16	5165	8449788	5723961	67.70%	PFC1
GW16_PFC1_A1_sc20	Neurons	GW16	2376	957637	651788	68.10%	PFC1
GW16_PFC1_A1_sc21	Neurons	GW16	3713	1409274	890867	63.20%	PFC1
GW16_PFC1_A1_sc22	Neurons	GW16	2950	1478562	1016936	68.80%	PFC1
GW16_PFC1_A1_sc23	Stem cells	GW16	1870	499753	348742	69.80%	PFC1
GW16_PFC1_A1_sc24	Neurons	GW16	2564	1654658	914028	55.20%	PFC1
GW16_PFC1_A1_sc3	Neurons	GW16	2437	1357724	875929	64.50%	PFC1
GW16_PFC1_A1_sc4	Stem cells	GW16	3729	1817304	1184197	65.20%	PFC1
GW16_PFC1_A1_sc5	Neurons	GW16	3072	997504	606694	60.80%	PFC1
GW16_PFC1_A1_sc6	Stem cells	GW16	3139	885097	512842	57.90%	PFC1
GW16_PFC1_A1_sc7	GABAergic neurons	GW16	2468	1829726	1118592	61.10%	PFC1
GW16_PFC1_A1_sc8	Neurons	GW16	3478	1520109	875497	57.60%	PFC1
GW16_PFC1_A1_sc9	Neurons	GW16	5326	8873831	5868718	66.10%	PFC1
GW16_PFC1_A2_sc1	Neurons	GW16	3684	4476147	3139316	70.10%	PFC1
GW16_PFC1_A2_sc10	Neurons	GW16	2544	3615921	1964634	54.30%	PFC1
GW16_PFC1_A2_sc12	GABAergic neurons	GW16	1631	763787	501315	65.60%	PFC1
GW16_PFC1_A2_sc13	GABAergic neurons	GW16	2255	1133913	700820	61.80%	PFC1
GW16_PFC1_A2_sc14	Neurons	GW16	2430	993461	681834	68.60%	PFC1
GW16_PFC1_A2_sc15	Neurons	GW16	2842	1864450	1216169	65.20%	PFC1
GW16_PFC1_A2_sc16	Neurons	GW16	2366	557157	372736	66.90%	PFC1
GW16_PFC1_A2_sc2	Neurons	GW16	3543	682171	293394	43.00%	PFC1
GW16_PFC1_A2_sc3	Neurons	GW16	1934	691797	516095	74.60%	PFC1
GW16_PFC1_A2_sc4	GABAergic neurons	GW16	3003	2370562	1437739	60.60%	PFC1
GW16_PFC1_A2_sc5	Neurons	GW16	2079	1252072	789717	63.10%	PFC1
GW16_PFC1_A2_sc6	Neurons	GW16	3084	2301515	1617136	70.30%	PFC1
GW16_PFC1_A2_sc7	GABAergic neurons	GW16	3351	2691691	1827858	67.90%	PFC1
GW16_PFC1_A2_sc8	GABAergic neurons	GW16	1766	1106660	686915	62.10%	PFC1
GW16_PFC1_A2_sc9	Neurons	GW16	1321	735167	484179	65.90%	PFC1
GW16_PFC1_A3_sc1	Stem cells	GW16	4032	3194070	2167975	67.90%	PFC1
GW16_PFC1_A3_sc10	Stem cells	GW16	2224	754269	630362	83.60%	PFC1
GW16_PFC1_A3_sc11	Neurons	GW16	2466	364691	288723	79.20%	PFC1
GW16_PFC1_A3_sc12	Neurons	GW16	2241	827921	622341	75.20%	PFC1
GW16_PFC1_A3_sc13	Neurons	GW16	1489	537158	410652	76.40%	PFC1
GW16_PFC1_A3_sc14	Neurons	GW16	2837	379526	297187	78.30%	PFC1
GW16_PFC1_A3_sc15	Neurons	GW16	1950	769306	602455	78.30%	PFC1
GW16_PFC1_A3_sc16	Stem cells	GW16	2797	1523302	1117532	73.40%	PFC1
GW16_PFC1_A3_sc17	Neurons	GW16	2247	1600910	1065750	66.60%	PFC1
GW16_PFC1_A3_sc18	Neurons	GW16	1970	867782	670205	77.20%	PFC1
GW16_PFC1_A3_sc19	Neurons	GW16	2083	646224	464113	71.80%	PFC1
GW16_PFC1_A3_sc2	Neurons	GW16	2294	1385374	943210	68.10%	PFC1
GW16_PFC1_A3_sc20	Neurons	GW16	2186	1010462	799740	79.10%	PFC1
GW16_PFC1_A3_sc21	Stem cells	GW16	2143	688605	551555	80.10%	PFC1
GW16_PFC1_A3_sc22	Neurons	GW16	2501	1115696	875732	78.50%	PFC1
GW16_PFC1_A3_sc23	GABAergic neurons	GW16	2343	162278	95721	59.00%	PFC1
GW16_PFC1_A3_sc24	Stem cells	GW16	2315	779424	594653	76.30%	PFC1
GW16_PFC1_A3_sc3	Neurons	GW16	2554	560135	444357	79.30%	PFC1
GW16_PFC1_A3_sc4	Neurons	GW16	2393	1050184	825961	78.60%	PFC1
GW16_PFC1_A3_sc5	Neurons	GW16	1994	781455	609331	78.00%	PFC1
GW16_PFC1_A3_sc6	Neurons	GW16	2340	344572	225098	65.30%	PFC1
GW16_PFC1_A3_sc7	Neurons	GW16	2074	799412	623485	78.00%	PFC1
GW16_PFC1_A3_sc8	Stem cells	GW16	3133	1369669	1086536	79.30%	PFC1
GW16_PFC1_A3_sc9	Neurons	GW16	2561	685830	497534	72.50%	PFC1
GW16_PFC1_A4_sc1	Neurons	GW16	2546	1075164	756546	70.40%	PFC1
GW16_PFC1_A4_sc10	Stem cells	GW16	3097	1384594	1045983	75.50%	PFC1
GW16_PFC1_A4_sc11	GABAergic neurons	GW16	1427	139374	80619	57.80%	PFC1
GW16_PFC1_A4_sc12	Neurons	GW16	1617	595724	399902	67.10%	PFC1
GW16_PFC1_A4_sc13	Neurons	GW16	2314	1031445	699271	67.80%	PFC1
GW16_PFC1_A4_sc15	Neurons	GW16	1834	557117	407296	73.10%	PFC1
GW16_PFC1_A4_sc16	Neurons	GW16	2455	414876	211416	51.00%	PFC1
GW16_PFC1_A4_sc2	Stem cells	GW16	3461	608451	225171	37.00%	PFC1
GW16_PFC1_A4_sc3	Neurons	GW16	1795	626331	475515	75.90%	PFC1
GW16_PFC1_A4_sc4	Neurons	GW16	2843	1158168	814673	70.30%	PFC1
GW16_PFC1_A4_sc5	Neurons	GW16	2610	1233324	881794	71.50%	PFC1
GW16_PFC1_A4_sc6	Stem cells	GW16	2630	1357849	1036664	76.30%	PFC1
GW16_PFC1_A4_sc7	Neurons	GW16	2530	1337154	949661	71.00%	PFC1
GW16_PFC1_A4_sc8	Stem cells	GW16	3476	1787185	1200455	67.20%	PFC1
GW16_PFC1_A4_sc9	Stem cells	GW16	2540	958943	716221	74.70%	PFC1
GW16_PFC1_B1_sc1	Neurons	GW16	2491	2167515	1462740	67.50%	PFC1
GW16_PFC1_B1_sc10	Neurons	GW16	2404	1388306	945635	68.10%	PFC1
GW16_PFC1_B1_sc11	Neurons	GW16	3171	2779718	1859134	66.90%	PFC1
GW16_PFC1_B1_sc12	Neurons	GW16	2303	1622221	1132350	69.80%	PFC1
GW16_PFC1_B1_sc13	Neurons	GW16	1619	445614	314244	70.50%	PFC1
GW16_PFC1_B1_sc14	Stem cells	GW16	2070	923170	645628	69.90%	PFC1
GW16_PFC1_B1_sc15	Neurons	GW16	1376	187107	120588	64.40%	PFC1
GW16_PFC1_B1_sc16	Neurons	GW16	2799	2777824	1742044	62.70%	PFC1
GW16_PFC1_B1_sc17	Neurons	GW16	2192	1098499	845776	77.00%	PFC1
GW16_PFC1_B1_sc18	Neurons	GW16	1599	497504	388962	78.20%	PFC1
GW16_PFC1_B1_sc19	Microglia	GW16	2069	1442636	918270	63.70%	PFC1
GW16_PFC1_B1_sc2	Neurons	GW16	2262	1021726	659374	64.50%	PFC1
GW16_PFC1_B1_sc20	Neurons	GW16	2193	599005	463853	77.40%	PFC1
GW16_PFC1_B1_sc21	Neurons	GW16	2206	1344650	899519	66.90%	PFC1
GW16_PFC1_B1_sc22	Neurons	GW16	2211	1116209	852284	76.40%	PFC1
GW16_PFC1_B1_sc24	Neurons	GW16	2689	1896777	1379614	72.70%	PFC1
GW16_PFC1_B1_sc3	Neurons	GW16	1694	907009	461598	50.90%	PFC1
GW16_PFC1_B1_sc4	Neurons	GW16	2947	2235014	1636891	73.20%	PFC1
GW16_PFC1_B1_sc5	Neurons	GW16	2176	1279765	928161	72.50%	PFC1
GW16_PFC1_B1_sc6	Neurons	GW16	2664	746129	484103	64.90%	PFC1
GW16_PFC1_B1_sc7	Neurons	GW16	2742	2375318	1661789	70.00%	PFC1
GW16_PFC1_B1_sc8	Neurons	GW16	2670	4433429	2547325	57.50%	PFC1
GW16_PFC1_B1_sc9	Neurons	GW16	1720	781648	581928	74.40%	PFC1
GW16_PFC1_B2_sc10	Neurons	GW16	1630	848634	626934	73.90%	PFC1
GW16_PFC1_B2_sc11	Neurons	GW16	1556	410683	310316	75.60%	PFC1
GW16_PFC1_B2_sc12	Stem cells	GW16	1780	471438	381585	80.90%	PFC1
GW16_PFC1_B2_sc13	Neurons	GW16	1934	817568	552382	67.60%	PFC1
GW16_PFC1_B2_sc14	GABAergic neurons	GW16	1462	651015	510051	78.30%	PFC1
GW16_PFC1_B2_sc15	Neurons	GW16	1878	958064	701497	73.20%	PFC1
GW16_PFC1_B2_sc16	Neurons	GW16	2707	905905	672883	74.30%	PFC1
GW16_PFC1_B2_sc17	Neurons	GW16	2147	830513	627398	75.50%	PFC1
GW16_PFC1_B2_sc18	Neurons	GW16	2351	1144920	886259	77.40%	PFC1
GW16_PFC1_B2_sc19	Neurons	GW16	1568	735338	541012	73.60%	PFC1
GW16_PFC1_B2_sc2	Neurons	GW16	4220	6301186	3706742	58.80%	PFC1
GW16_PFC1_B2_sc20	Neurons	GW16	1650	723814	515684	71.20%	PFC1
GW16_PFC1_B2_sc21	Neurons	GW16	1381	386634	281226	72.70%	PFC1
GW16_PFC1_B2_sc22	Neurons	GW16	2114	1156697	865613	74.80%	PFC1
GW16_PFC1_B2_sc23	Neurons	GW16	1335	525795	384781	73.20%	PFC1
GW16_PFC1_B2_sc24	Neurons	GW16	1444	766564	533250	69.60%	PFC1
GW16_PFC1_B2_sc4	Neurons	GW16	5383	8581753	5480645	63.90%	PFC1
GW16_PFC1_B2_sc5	Neurons	GW16	3133	1740405	556394	32.00%	PFC1
GW16_PFC1_B2_sc6	Stem cells	GW16	3392	876327	353780	40.40%	PFC1
GW16_PFC1_B2_sc7	Stem cells	GW16	3953	4300129	2924907	68.00%	PFC1
GW16_PFC1_B2_sc8	Neurons	GW16	4779	1791722	464683	25.90%	PFC1
GW16_PFC1_B2_sc9	Neurons	GW16	1651	555412	433641	78.10%	PFC1
GW16_PFC1_B3_sc1	Neurons	GW16	2538	1285933	917151	71.30%	PFC1
GW16_PFC1_B3_sc10	Neurons	GW16	1839	974247	717164	73.60%	PFC1
GW16_PFC1_B3_sc11	Neurons	GW16	2088	438894	309725	70.60%	PFC1
GW16_PFC1_B3_sc12	Neurons	GW16	2210	1518489	1089728	71.80%	PFC1
GW16_PFC1_B3_sc13	Neurons	GW16	1987	1633273	988225	60.50%	PFC1
GW16_PFC1_B3_sc14	Neurons	GW16	2994	2067347	1309722	63.40%	PFC1
GW16_PFC1_B3_sc15	Neurons	GW16	1730	598493	470978	78.70%	PFC1
GW16_PFC1_B3_sc16	Neurons	GW16	1823	494943	378655	76.50%	PFC1
GW16_PFC1_B3_sc2	Neurons	GW16	2858	245895	117794	47.90%	PFC1
GW16_PFC1_B3_sc3	Neurons	GW16	1882	761269	571229	75.00%	PFC1
GW16_PFC1_B3_sc4	Stem cells	GW16	2553	988441	772798	78.20%	PFC1
GW16_PFC1_B3_sc5	Stem cells	GW16	2145	1330103	945638	71.10%	PFC1
GW16_PFC1_B3_sc6	Neurons	GW16	2277	1861211	1328024	71.40%	PFC1
GW16_PFC1_B3_sc7	Neurons	GW16	2076	895321	619359	69.20%	PFC1
GW16_PFC1_B3_sc8	Stem cells	GW16	4633	7065066	4189814	59.30%	PFC1
GW16_PFC1_B3_sc9	Stem cells	GW16	2047	913017	701712	76.90%	PFC1
GW16_PFC1_B4_sc1	Neurons	GW16	2558	1414763	879533	62.20%	PFC1
GW16_PFC1_B4_sc10	Neurons	GW16	1876	1264329	816641	64.60%	PFC1
GW16_PFC1_B4_sc11	Neurons	GW16	1809	454319	314573	69.20%	PFC1
GW16_PFC1_B4_sc12	Stem cells	GW16	2171	1304739	916379	70.20%	PFC1
GW16_PFC1_B4_sc14	GABAergic neurons	GW16	1852	395728	285724	72.20%	PFC1
GW16_PFC1_B4_sc15	Neurons	GW16	4482	9676139	6235583	64.40%	PFC1
GW16_PFC1_B4_sc16	Neurons	GW16	2171	1285061	924532	71.90%	PFC1
GW16_PFC1_B4_sc17	Stem cells	GW16	2688	1969036	1448414	73.60%	PFC1
GW16_PFC1_B4_sc18	Stem cells	GW16	2666	1594291	1290612	81.00%	PFC1
GW16_PFC1_B4_sc19	Neurons	GW16	1912	930648	633393	68.10%	PFC1
GW16_PFC1_B4_sc2	Neurons	GW16	2177	1435274	967613	67.40%	PFC1
GW16_PFC1_B4_sc20	Stem cells	GW16	1927	907932	687237	75.70%	PFC1
GW16_PFC1_B4_sc21	Stem cells	GW16	2542	1559242	1058888	67.90%	PFC1
GW16_PFC1_B4_sc22	Neurons	GW16	1927	1089052	818449	75.20%	PFC1
GW16_PFC1_B4_sc23	Stem cells	GW16	2781	286175	209722	73.30%	PFC1
GW16_PFC1_B4_sc24	Stem cells	GW16	2354	1226238	974634	79.50%	PFC1
GW16_PFC1_B4_sc3	Neurons	GW16	2766	1807204	1278418	70.70%	PFC1
GW16_PFC1_B4_sc4	Neurons	GW16	1677	1030067	818201	79.40%	PFC1
GW16_PFC1_B4_sc5	Neurons	GW16	1401	573735	424829	74.00%	PFC1
GW16_PFC1_B4_sc6	Neurons	GW16	1871	270453	117628	43.50%	PFC1
GW16_PFC1_B4_sc7	Stem cells	GW16	1860	801651	609959	76.10%	PFC1
GW16_PFC1_B4_sc8	Neurons	GW16	2898	2435196	1790373	73.50%	PFC1
GW16_PFC1_B4_sc9	GABAergic neurons	GW16	2319	801776	554057	69.10%	PFC1
GW16_PFC1_C1_sc1	Neurons	GW16	3405	2539163	1603611	63.20%	PFC1
GW16_PFC1_C1_sc10	Neurons	GW16	2318	252302	187659	74.40%	PFC1
GW16_PFC1_C1_sc11	Neurons	GW16	2390	332387	195831	58.90%	PFC1
GW16_PFC1_C1_sc12	Microglia	GW16	3035	1765490	1087415	61.60%	PFC1
GW16_PFC1_C1_sc13	Neurons	GW16	2136	324946	230718	71.00%	PFC1
GW16_PFC1_C1_sc14	Neurons	GW16	5749	7572011	4749738	62.70%	PFC1
GW16_PFC1_C1_sc15	Neurons	GW16	3442	2089564	1320089	63.20%	PFC1
GW16_PFC1_C1_sc16	Neurons	GW16	5652	9994100	6119152	61.20%	PFC1
GW16_PFC1_C1_sc17	Neurons	GW16	3306	2974022	1819582	61.20%	PFC1
GW16_PFC1_C1_sc18	GABAergic neurons	GW16	3638	2827115	1735118	61.40%	PFC1
GW16_PFC1_C1_sc19	Stem cells	GW16	4198	3977404	2371304	59.60%	PFC1
GW16_PFC1_C1_sc2	Neurons	GW16	1595	218766	148485	67.90%	PFC1
GW16_PFC1_C1_sc20	Neurons	GW16	3042	1419074	1027414	72.40%	PFC1
GW16_PFC1_C1_sc21	Stem cells	GW16	2801	915994	662601	72.30%	PFC1
GW16_PFC1_C1_sc22	GABAergic neurons	GW16	2447	836715	611203	73.00%	PFC1
GW16_PFC1_C1_sc23	Stem cells	GW16	3324	332254	249523	75.10%	PFC1
GW16_PFC1_C1_sc24	Neurons	GW16	1559	435238	316484	72.70%	PFC1
GW16_PFC1_C1_sc3	Neurons	GW16	4139	2561356	1645608	64.20%	PFC1
GW16_PFC1_C1_sc4	Neurons	GW16	2895	1069499	840202	78.60%	PFC1
GW16_PFC1_C1_sc5	Neurons	GW16	4909	5614449	3603085	64.20%	PFC1
GW16_PFC1_C1_sc6	Neurons	GW16	5380	3512573	2168907	61.70%	PFC1
GW16_PFC1_C1_sc7	GABAergic neurons	GW16	2394	856539	593476	69.30%	PFC1
GW16_PFC1_C1_sc8	Stem cells	GW16	2702	747605	566339	75.80%	PFC1
GW16_PFC1_C1_sc9	Neurons	GW16	3327	3998589	637961	16.00%	PFC1
GW16_PFC1_C2_sc1	Neurons	GW16	3109	2610756	1817089	69.60%	PFC1
GW16_PFC1_C2_sc10	Neurons	GW16	4251	6960285	3425106	49.20%	PFC1
GW16_PFC1_C2_sc11	Neurons	GW16	3413	592069	377089	63.70%	PFC1
GW16_PFC1_C2_sc12	Stem cells	GW16	3585	3281551	2208734	67.30%	PFC1
GW16_PFC1_C2_sc13	GABAergic neurons	GW16	2718	2671205	1525796	57.10%	PFC1
GW16_PFC1_C2_sc14	Neurons	GW16	3318	1398137	972409	69.60%	PFC1
GW16_PFC1_C2_sc15	Neurons	GW16	3322	3146940	2160753	68.70%	PFC1
GW16_PFC1_C2_sc16	Neurons	GW16	2705	1650446	1033434	62.60%	PFC1
GW16_PFC1_C2_sc2	Neurons	GW16	3517	1337010	258179	19.30%	PFC1
GW16_PFC1_C2_sc3	Neurons	GW16	2782	1494106	1101226	73.70%	PFC1
GW16_PFC1_C2_sc4	GABAergic neurons	GW16	3978	3885457	2463572	63.40%	PFC1
GW16_PFC1_C2_sc5	Neurons	GW16	3685	3775090	2576298	68.20%	PFC1
GW16_PFC1_C2_sc6	Neurons	GW16	2576	1785535	1310372	73.40%	PFC1
GW16_PFC1_C2_sc7	Stem cells	GW16	5642	11353631	7451695	65.60%	PFC1
GW16_PFC1_C2_sc8	Neurons	GW16	4613	4880658	3240780	66.40%	PFC1
GW16_PFC1_C2_sc9	Neurons	GW16	2783	2058921	1372412	66.70%	PFC1
GW16_PFC1_C3_sc1	Neurons	GW16	3404	1359759	877224	64.50%	PFC1
GW16_PFC1_C3_sc10	Stem cells	GW16	3678	1892422	1371567	72.50%	PFC1
GW16_PFC1_C3_sc11	Neurons	GW16	2959	255083	124975	49.00%	PFC1
GW16_PFC1_C3_sc12	Neurons	GW16	1703	574607	433261	75.40%	PFC1
GW16_PFC1_C3_sc13	GABAergic neurons	GW16	2153	639920	451738	70.60%	PFC1
GW16_PFC1_C3_sc14	Neurons	GW16	2457	526267	406403	77.20%	PFC1
GW16_PFC1_C3_sc15	Neurons	GW16	2184	726982	560669	77.10%	PFC1
GW16_PFC1_C3_sc16	Neurons	GW16	1771	328135	229234	69.90%	PFC1
GW16_PFC1_C3_sc2	Stem cells	GW16	3960	854813	143440	16.80%	PFC1
GW16_PFC1_C3_sc3	Neurons	GW16	1762	446590	358247	80.20%	PFC1
GW16_PFC1_C3_sc4	Stem cells	GW16	2526	562507	441146	78.40%	PFC1
GW16_PFC1_C3_sc5	Neurons	GW16	2055	753771	587473	77.90%	PFC1
GW16_PFC1_C3_sc6	Neurons	GW16	2599	1088376	834775	76.70%	PFC1
GW16_PFC1_C3_sc7	Neurons	GW16	2568	835950	605823	72.50%	PFC1
GW16_PFC1_C3_sc8	Neurons	GW16	2661	697122	521782	74.80%	PFC1
GW16_PFC1_C3_sc9	Neurons	GW16	2112	908667	546774	60.20%	PFC1
GW16_PFC1_C4_sc1	Neurons	GW16	2515	1213087	897941	74.00%	PFC1
GW16_PFC1_C4_sc10	Neurons	GW16	2814	5953333	801211	13.50%	PFC1
GW16_PFC1_C4_sc11	Neurons	GW16	2233	313310	202899	64.80%	PFC1
GW16_PFC1_C4_sc12	Neurons	GW16	2565	702383	522488	74.40%	PFC1
GW16_PFC1_C4_sc13	Stem cells	GW16	2992	1265817	858417	67.80%	PFC1
GW16_PFC1_C4_sc14	Neurons	GW16	2028	637529	482053	75.60%	PFC1
GW16_PFC1_C4_sc15	GABAergic neurons	GW16	3225	1247078	308742	24.80%	PFC1
GW16_PFC1_C4_sc16	GABAergic neurons	GW16	1958	484152	274273	56.70%	PFC1
GW16_PFC1_C4_sc17	Neurons	GW16	3808	885772	541888	61.20%	PFC1
GW16_PFC1_C4_sc18	Neurons	GW16	2925	528241	348002	65.90%	PFC1
GW16_PFC1_C4_sc19	GABAergic neurons	GW16	2821	511610	373019	72.90%	PFC1
GW16_PFC1_C4_sc2	GABAergic neurons	GW16	3079	770376	554029	71.90%	PFC1
GW16_PFC1_C4_sc21	OPC	GW16	2942	385526	265417	68.80%	PFC1
